"record_id","session_id","speaker_id","account_id","speaker_order","first_name","last_name","full_name","title_affiliation","biography","image_url","linkedin_url"
"8318c228-cd16-457e-8d71-0d7c6b4c63f4","5d3bca06-5433-4ca0-812c-ab38af83b8c3","b12c479d-3ccb-4f39-9cc6-d7f02519fb18","88d04c34-c19a-4c81-afd5-a840b5a2093a",1,"Kaitlyn ","Housel","Kaitlyn  Housel","Clinical Data Specialist, University of Pennsylvania ","Kaitlyn is a clinical data professional with a decade-long career arc
spanning athletic training, clinical research coordination, and applied
data science in academic medical settings. She currently works as a Data
Coordinator in the Neonatology division at Children's Hospital of
Philadelphia (CHOP), where she focuses on leveraging structured and
unstructured EHR data to support pediatric clinical quality improvement.
Kaitlyn also serves as a clinical data specialist at the University of
Pennsylvania's Perelman School of Medicine, where she built and
maintained reproducible data pipelines in R, managed clinical trial
data, and developed natural language processing workflows for extracting
clinical meaning from free-text EHR data. Her deep clinical background
shapes how she approaches data problems, grounding computational methods
in the realities of how clinicians document and how care is delivered.
Kaitlyn is passionate about the intersection of clinical expertise and
data science. She holds an MS in Athletic Training, a Data Analytics
Certification from the University of Pennsylvania and completed CHOP's
Data and Analytics University fellowship. Her work has contributed to
publications in critical care and concussion research.","https://img.zuddl.com/e640804b-92c6-4eea-bd46-d803e22f6c0d","https://www.linkedin.com/in/kaitlyn-housel/"
"8318c228-cd16-457e-8d71-0d7c6b4c63f4","5d3bca06-5433-4ca0-812c-ab38af83b8c3","7634905d-6cf8-47ea-96a8-66a30abba445","b15733c9-15fe-4d71-9bc2-4ee986c9dcc7",1,"Kathryn","Cronquist","Kathryn Cronquist","Summit",,,
"8318c228-cd16-457e-8d71-0d7c6b4c63f4","5d3bca06-5433-4ca0-812c-ab38af83b8c3","53c85cb2-780f-44c6-a2d9-bce836816335","b36d1e6e-a098-4677-8995-d4f027584259",1,"Kimberley Isabel ","Orozco Cornejo","Kimberley Isabel  Orozco Cornejo","Data Science and Methodology Lead, ixpantia","","https://img.zuddl.com/3e5f6483-7d9a-4491-a01e-43515e4b02b4","https://www.linkedin.com/in/kimberley-orozco-cornejo/"
"8318c228-cd16-457e-8d71-0d7c6b4c63f4","5d3bca06-5433-4ca0-812c-ab38af83b8c3","047043ac-9ab1-4ede-ac04-d3399e3b9f50","86e282c1-389d-4a4a-8ed3-b7caf8682ab2",1,"Olivia","Hebner","Olivia Hebner","Summit",,,
"4ab3d5b8-3730-4d22-8967-18e7e45d0a53","2a02dcc4-1558-4fdd-8b22-cab617386953","7442e267-c01e-47e3-92b9-ea72eb287ba1","b84cb354-0eee-47c2-8190-706cee82d078",1,"Konstantinos","Ntentes","Konstantinos Ntentes","Posit PBC",,,
"4ab3d5b8-3730-4d22-8967-18e7e45d0a53","2a02dcc4-1558-4fdd-8b22-cab617386953","da4936e8-24bd-479c-8bbc-b28e1022cc28","e0e0bb6b-f675-4492-bb47-a976d3086f0c",1,"Michael","Morales","Michael Morales","Senior Data Analyst, Intus","A mathematician that have joy in solving different problems for
different areas within the company by using all available tools,
specially if it can transform into a shinyapps solution.","https://img.zuddl.com/ebb2b27d-f343-42cf-8fbf-a8c187a952e5",
"4ab3d5b8-3730-4d22-8967-18e7e45d0a53","2a02dcc4-1558-4fdd-8b22-cab617386953","d65f445e-1a76-433a-b948-33d24059c892","67cf0c25-4361-48dc-8032-f9c1363adac9",1,"Nick","Strayer","Nick Strayer","Principal Software Engineer, Posit","",,""
"0cc5ef54-9cb6-4fa0-b15f-c5321d37ee73","3f25102c-9320-4b12-a20f-8aead576b6ba","3e343a51-5799-4dcf-8b47-236305aa9ba7","04c74c79-d6d6-4456-a635-d49525957a3e",1,"Bilikisu","Olatunji","Bilikisu Olatunji","Business Data Laboratory",,,
"0cc5ef54-9cb6-4fa0-b15f-c5321d37ee73","3f25102c-9320-4b12-a20f-8aead576b6ba","e8c38a0d-358b-4f18-b54c-5ba52c171a7e","c19f7de6-b29b-4a07-8782-030b3cdaaf81",1,"Bjorn","Fisseler","Bjorn Fisseler","FernUniversität in Hagen",,,
"0cc5ef54-9cb6-4fa0-b15f-c5321d37ee73","3f25102c-9320-4b12-a20f-8aead576b6ba","33458ede-4531-450f-acb6-9dac1284bf32","f7be89a2-2b48-4e13-89ac-3471f16a0ebd",1,"Luis","Wirth","Luis Wirth","Senior AI Engineer, HMS Analytical Software GmbH","","https://img.zuddl.com/b8f0caff-d285-44da-9d31-bab07a34031c","https://www.linkedin.com/in/luis-wirth/"
"0cc5ef54-9cb6-4fa0-b15f-c5321d37ee73","3f25102c-9320-4b12-a20f-8aead576b6ba","ffe01ff0-545f-4779-86eb-a2852a48ac74","44cde4c1-ad06-4b17-970c-6bbba72d7b1d",1,"Wasim","Lorgat","Wasim Lorgat","Posit",,,
"e829d8fd-7b30-4df0-b9a1-18010dee499c","7f3a8575-439f-440e-9424-ea158c9499a3","54df68df-1ca3-437b-b20b-a28c9f30e8d6","ec1e1c59-e4d5-4361-a015-2d9cbb8626fc",1,"Zan","Armstrong","Zan Armstrong","Independent data viz specialist",,,
"49d700f8-acfe-4d11-af2d-d3d021963932","d5b595b6-039b-4f41-8b51-b93e65e19669","f50a863c-9c7b-49b9-a2f3-ed27e53ee693","139f7503-98f6-4144-94a1-ea06fd2663d3",1,"Travis","Gerke","Travis Gerke","PCCTC",,,
"487e6453-569a-4504-96ec-1f6955f7f828","e3811203-d146-40e0-8826-bb8651f957c1","dc6877e2-ff46-45ec-8dd7-792a254d04eb","17b824e5-554c-45bc-baf7-0104bb2ded05",1,"Jay","Westreich","Jay Westreich","",,,
"a23c442f-9572-42cb-af6c-19cd68e243db","c52a1d1e-c37d-4900-8553-06b4865a0950","6c532d0a-cd45-4d9e-8132-fb874b2fb5d7","e12da0c6-4575-48a3-aeac-369da70a9dd8",1,"Keaton","Wilson","Keaton Wilson","AI Engineer, CHG Healthcare","I build AI-powered tools and data systems that solve real problems -
production things that people actually use, not prototypes.

My background is unusual: a decade in academic research (PhD, 750+
citations) gave me rigorous experimental and analytical training, and
the last several years have been spent applying that to full-stack AI
and data engineering. I've shipped chatbots, automation pipelines,
interactive dashboards, and internal platforms across market research,
environmental consulting, and government sectors - working with everyone
from Fortune 500 companies to federal agencies.

My technical core is R, Python, and JavaScript, with deep experience in
Shiny, APIs and deployment infrastructure. I care about documentation,
reproducibility, and knowledge transfer as much as shipping features.

I present at Posit::conf and similar venues. I mentor junior developers.
I'm as comfortable whiteboarding architecture as I am writing the code.

I'm drawn to challenges at the intersection of AI engineering and data
science, places where the problems are hard and the team wants to build
things right.","https://img.zuddl.com/ba01a9a9-8c32-4705-a8e4-5f5736c69af2","https://www.linkedin.com/in/keatonwilson/"
"a23c442f-9572-42cb-af6c-19cd68e243db","c52a1d1e-c37d-4900-8553-06b4865a0950","b34b704c-43bb-404d-be84-51936b7a7388","d8338acc-8015-495d-9b35-882740884b0d",1,"Michael","Thomas","Michael Thomas","Ketchbrook Analytics",,,
"f8601629-a4a0-4ff6-82ac-e4174c0aa5fe","04ba3bf5-bc4f-40c4-a7b1-d31ee60b9bcc","f61f1185-d602-4508-8757-9eaede63efdc","dbe8c788-40a0-43b3-8c3a-5a23c4cfe371",1,"Cynthia ","Huang","Cynthia  Huang","Post-Doctoral Researcher, LMU Munich","Cynthia Huang is a Post-Doctoral Research Fellow at LMU Munich. Her
research focuses on formalisations and frameworks for leveraging
generative AI and LLMs for data preparation and data visualisation. She
is particularly interested how to harness and validate human-AI
collaboration in exploratory data analysis, and ensuring trustworthy and
interpretable data science when leveraging AI-assistance.","https://img.zuddl.com/30840112-4d5b-41dd-af62-ad918e7de767",
"30374bd3-ae61-459a-a2d6-3da1100a4c35","7970efc9-f0f6-4ace-92e4-eb8e1eed003b","27fa002f-1bdd-40f1-9b17-24c4ac9aa3f3","871c3516-099d-4394-b3a9-1fcd1917861a",1,"Tyler ","Riccio","Tyler  Riccio","VP Analytic Platforms, Citizens Bank","","","https://www.linkedin.com/in/tyler-riccio-40a44419b/"
"ab9c87b3-5325-40a5-8eb0-9518c386d0bc","6d985c5f-d886-4948-bec2-269569c435d9","ff1581d7-f658-4b59-a60d-c1acc61d37ec","3d5c87ee-2d7c-4616-9356-87516b2cd820",1,"Anatoliy","Sokolov","Anatoliy Sokolov","Dow Chemical",,,
"99b219dd-f748-496e-95c5-c5bb06dad097","1bf2b712-593d-409a-992f-089421a19a9b","09c6d3e0-8793-4e90-b96f-4829dac8e4ea","b218ecc2-e78b-4e2b-b785-2e86345ee723",1,"Kelly","Bodwin","Kelly Bodwin","California Polytechnic State University",,,
"396a4a1c-0d1d-4739-9ce5-d2f4ef963992","f75b8683-9ba5-4de6-9f6f-78a09b2cd18e","b9407795-6516-4891-9975-492a1d889f14","136dcda5-1fa4-4baf-9d93-e87bd03d5391",1,"Eric","Thompson","Eric Thompson","Senior Data Engineer, Juul Labs","Eric is a data engineer, analyst, and scientist with over a decade of
experience spanning hardware, mobile apps, cryptocurrency, and
commercial strategy.","https://img.zuddl.com/deb2f164-aadd-450c-947e-b9f39e60719d","https://www.linkedin.com/in/eric-ian-thompson/"
"fb852caa-adeb-4375-9d31-97ff6e4041cf","258d5f3e-2f32-43d6-b890-f9fa68f04478","7937400f-4302-4bd3-bad5-981f6ee07f63","00669b5b-a966-4542-bf4f-add697e9c94c",1,"Isabel","Zimmerman","Isabel Zimmerman","Senior Software Engineer, Posit, PBC","Building the Positron IDE and various Python packages.","https://img.zuddl.com/6d8767ca-9339-4eb8-8a1a-bb1bf8b77d88",
"76a2dfe8-73bc-43b0-8a05-0f548af8f57f","e18b1dc7-63e7-47e3-85e9-83aabce07c71","953d6ac6-fc60-480b-890d-ebe34ecb8f82","4c8fd73e-5539-4b68-830d-e11662546c1e",1,"Tiger","Tang","Tiger Tang","CARFAX",,,
"103bf836-3c17-4696-8e2a-d8a9375f9914","094cbb36-1e71-4651-aa1e-11f9ddb6f21c","3372201c-a4e2-401b-842d-cc823b798736","88f152ee-9b07-4879-b8a0-635712ae048a",1,"Morten","Dall","Morten Dall","University of Copenhagen",,,
"450ce6f9-ea15-4fc0-a91a-24f21ae1c2be","d0d4661f-0803-4fbb-8fa0-1a1ac4e3de12","d4f78b83-0e3f-4773-bf46-cef4841145c3","19b91623-46fc-445d-adeb-756f6576dd1c",1,"Carlos","Scheidegger","Carlos Scheidegger","Posit",,,
"1f22a475-9d55-40b5-97fa-2013d7263a95","937a9ec8-369b-4127-814f-1abafd15a183","946d2f14-2519-497e-b634-008fea3f106a","c1bebbf6-9ff6-48e5-aa12-22dbcdbc26fc",1,"Aaron","Bogan","Aaron Bogan","",,,
"64b4df19-8916-460f-9e2e-70b57b27cc18","39d865f5-8b2f-4251-8bf8-02a56f41298e","ff5f6c46-73ce-4e42-a0de-e11ad72d3ec3","51a9879b-e96e-4fe7-bf25-888cda7f8732",1,"Michael","Mullarkey","Michael Mullarkey","Teamworks",,,
"8881610b-d3a0-41fa-9a3c-73f14466be49","e1969c4b-3220-4207-90bc-1a2daea2b7bf","b6227302-b07c-4b3b-bfcf-1a12284e76ff","68d1ec1b-7d81-496c-9a03-8981ef9f99d6",1,"Jon","Harmon","Jon Harmon","Atorus Research",,,
"06420326-1cc5-4601-9895-464de0b7ebad","fc88d9e0-1465-4470-80d3-1401c390e901","c54df8d9-7dec-4fb7-b046-a376f77709ac","76676dc8-a2bc-418b-9787-685aaff390ad",1,"Kelli ","Goggans","Kelli  Goggans","Data Scientist, National Institutes of Health","Kelli Goggans is a Data Scientist at the National Institutes of Health
(NIH), evaluating biomedical research policies and programs through
quantitative and qualitative analysis. Her work centers on data
integrity at scale — developing protocols to clean and reconcile large
datasets, establishing internal database access with full documentation,
and building dashboards that give leadership a trustworthy, data-driven
view for decision-making.

Kelli holds a Ph.D. in Biochemistry and Molecular Biology from the
University of Alabama at Birmingham, where she designed and led
experimental studies requiring multi-factorial statistical analysis.
That grounding in experimental rigor now informs her approach to
building trustworthy data pipelines and reporting systems.","https://img.zuddl.com/8b3f15da-6bb2-445e-a0f3-740c6f6796df","https://www.linkedin.com/in/kelli-goggans-9903a7166/"
"e931446d-4847-42b4-98b5-bf7b7af7d599","62b69b86-5c71-4830-817b-a00e33aaa3a0","962e4543-da0d-425f-964c-9099efcd1bb0","dda57f4c-8656-4b8d-8f0f-14122761fe52",1,"Neil","Rosenbaum","Neil Rosenbaum","Houston Methodist Hospital",,,
"490ba1a5-0ab0-42e7-8995-22958113b991","199abb37-85ab-4299-8625-0b5fdaea14bb","8c9ed5e3-cb0a-47ca-b1a8-7bbbe019ee2e","e5985dcd-b644-4be2-85ee-7e12bcb8059c",1,"Rebecca","Wardrop","Rebecca Wardrop","Michigan Medicine",,,
"0d18b09c-2f32-499d-a98a-7ae878422d84","ac39345a-a8a7-4c0c-a1bc-4fb6c1a57b47","8fb8df6d-cdbc-42bd-9a38-735c8183121f","42bb64db-67f7-404b-a72a-25ef348b1790",1,"Florian","Mayr","Florian Mayr","Veterans Affairs Pittsburgh Healthcare System",,,
"cdb66090-8b4f-420f-8e49-ae6acce08b92","ed2f5b41-dce9-4f77-acd6-f2fb2fb20bcf","0aad25db-511b-4cab-beef-a13360cedd6c","e16ecbf2-d63e-458a-8601-dc8bfbb9f88c",1,"Ben ","Arancibia","Ben  Arancibia","Director of Data Science, GSK","I like R and open source technologies with a strong interest in the use
of R in Pharma.","https://img.zuddl.com/5312de50-ae38-433d-a31e-0e514266b516","https://www.linkedin.com/in/bcarancibia/"
"6583b4a9-4693-4a15-b480-0f940004e0f3","b292b53b-de5c-4f55-aad1-73b745e18592","0bcbfd42-625d-43b0-80cd-4e2d4bcb108b","a8363b62-6098-4f39-8ef4-ad782befd50d",1,"Felippe","Lazar Neto","Felippe Lazar Neto","Sociedade Brasileira de Oncologia Clínica (SBOC)",,,
"898aca18-6bee-4985-98f5-6ac5ecfa29a5","d0ae5387-1551-44d1-9de4-3f20056fece8","f0dd863f-1f26-4388-8249-4a140a548641","78899278-93bb-4ea4-9fcc-249734fa035e",1,"Gabriel ","Morrison","Gabriel  Morrison","Open Source Routing Analysis at Scale, The Urban Institute","Gabriel Morrison is a senior data scientist on the Technology and Data
Science team at the Urban Institute. His work focuses on researching and
building tools to address equity-related issues in cities and counties,
often with spatial data. Morrison holds a BA in geographical sciences
and an MS in computational analysis and public policy from the
University of Chicago.","","https://www.linkedin.com/in/gabriel-morrison-68463a161/"
"539a2a57-5a0d-44a0-99a2-df6cfe6e246e","eb96b25e-e1cd-47ef-b910-7a5fd52742d3","bd0437fa-af47-428a-b70b-1da48b0d6d9e","94de0953-905c-411e-9c09-7b0ae4ad6382",1,"Charlotte","Wickham","Charlotte Wickham","Posit",,,
"be897090-615d-4879-acbc-69c8b24032c9","27b71261-d43d-4172-ad41-00fed6d65e81","18c39ab8-fd8d-4dc4-85b6-dbdd78415768","7308efa4-a149-4c5d-b2f0-223d0c99e84b",1,"Luis D. ","Verde Arregoitia","Luis D.  Verde Arregoitia","Biodiversity Scientist, Instituto de Ecología A.C. INECOL","Mammals, biodiversity, open science, R","https://img.zuddl.com/01f953b8-358b-4e58-b936-ac8b18a0b273","https://www.linkedin.com/in/luis-d-verde-arregoitia-a20339209/"
"b2093157-ab01-40ea-9d02-c75a09e733b5","f8295fdc-1ed4-4e3c-b7bc-185390db0a4a","25a1860d-aea1-4b17-a692-11776203228a","6f3effe1-2a7b-4620-bd61-994a45c18514",1,"Cory ","Adkins","Cory  Adkins","Legal Data Analyst, Consilio","Cory is a data scientist on a mission to bring reproducibility and
transparency to the legal industry. He uses R and Python to build
pipelines that analyze legal documents, eDiscovery workflows, and court
decisions. When he isn’t busy replacing ad-hoc processes with code-first
workflows, he’s usually hanging out with his three beloved cats.","https://img.zuddl.com/4641ef59-f417-462d-a49d-748b226e98f3","https://www.linkedin.com/in/corykadkins/"
"dc125601-456f-426b-8668-9bf42d956284","1d0cbc9d-18b5-4afb-9383-c0888e5da4bc","2d42a2b9-d0b6-4e58-947c-4b141c422482","c753226e-fc81-4e33-8d2c-82742ba2bafd",1,"Emil","Hvitfeldt","Emil Hvitfeldt","Senior Software Engineer, Posit","Emil Hvitfeldt is a software engineer at Posit and part of the
tidymodels team’s effort to improve R’s modeling capabilities. He
maintains several packages within the realms of modeling, text analysis,
and color palettes. Trying to make slidecrafting a well respecting verb.
He co-authored the book Supervised Machine Learning for Text Analysis in
R with Julia Silge. Working on book Feature Engineering A-Z.","https://img.zuddl.com/fd4fcbce-67cd-4c7b-a5fe-612c07715a12","https://www.linkedin.com/in/emilhvitfeldt/"
